# Source: https://github.com/bahar/WorldCityLocations
Jaen, Peru	-5.7080556 -78.8047256
Tarma, Peru	-11.4197222 -75.6908340
Barranca, Peru	-10.7500000 -77.7666702
Moyobamba, Peru	-6.0500000 -76.9666672
Lambayeque, Peru	-6.7011111 -79.9061127
Picsi, Peru	-6.7177778 -79.7697220
Chepen, Peru	-7.2166667 -79.4499969
Yurimaguas, Peru	-5.9000000 -76.0833359
Huancavelica, Peru	-12.7666667 -74.9833298
Zana, Peru	-6.9222222 -79.5841675
Tambopata, Peru	-12.7333333 -69.1833344
Juanjui, Peru	-7.1833333 -76.7500000
Puerto Maldonado, Peru	-12.6000000 -69.1833344
La Union, Peru	-5.4000000 -80.7500000
Ferrenafe, Peru	-6.6388889 -79.7888870
Sicuani, Peru	-14.2694444 -71.2261124
La Oroya, Peru	-11.5333333 -75.9000015
Chocope, Peru	-7.7913889 -79.2216644
Imperial, Peru	-13.0666667 -76.3499985
Nuevo Imperial, Peru	-13.0833333 -76.3333359
Tambo Grande, Peru	-4.9269444 -80.3447189
Pacasmayo, Peru	-7.4005556 -79.5713882
Tocache Nuevo, Peru	-8.1841667 -76.5124969
Mollendo, Peru	-17.0230556 -72.0147247
Chaupimarca, Peru	-10.4333333 -76.5333328
Paramonga, Peru	-10.6666667 -77.8333359
La Peca, Peru	-5.6111111 -78.4349976
Chancay, Peru	-11.5713889 -77.2672195
Hualmay, Peru	-11.0963889 -77.6138916
Monsefu, Peru	-6.8780556 -79.8722229
Marcavelica, Peru	-4.8777778 -80.7052765
San Vicente de Canete, Peru	-13.0833333 -76.4000015
Querecotillo, Peru	-4.8377778 -80.6455536
Guadalupe, Peru	-7.2500000 -79.4833298
Santa Ana, Peru	-12.8666667 -72.7166672
Rioja, Peru	-6.0586111 -77.1650009
Laredo, Peru	-8.1000000 -78.9499969
Nazca, Peru	-14.8333333 -74.9499969
Yanacancha, Peru	-10.2411111 -76.6455536
Sechura, Peru	-5.5569444 -80.8222198
Moche, Peru	-8.1711111 -79.0091629
Santiago de Cao, Peru	-7.9588889 -79.2391663
Huamachuco, Peru	-7.8000000 -78.0666656
Paijan, Peru	-7.7333333 -79.3022232
Jauja, Peru	-11.8000000 -75.5000000
Viru, Peru	-8.4166667 -78.7500000
Huaura, Peru	-11.0700000 -77.5994415
Bagua Grande, Peru	-5.7561111 -78.4411087
Chachapoyas, Peru	-6.2316882 -77.8690338
Ayaviri, Peru	-14.8863889 -70.5888901
Huanta, Peru	-12.9333333 -74.2500000
Uchiza, Peru	-8.4591667 -76.4633331
La Breita, Peru	-4.2608333 -80.8874969
Andahuaylas, Peru	-13.6555556 -73.3872223
Mala, Peru	-12.6580556 -76.6308365
Zarumilla, Peru	-3.5030556 -80.2730560
Camana, Peru	-16.6227778 -72.7111130
San Pedro de Lloc, Peru	-7.4327778 -79.5058365
Huarmey, Peru	-10.0680556 -78.1522217
Yunguyo, Peru	-16.2500000 -69.0833359
Chongoyape, Peru	-6.6405556 -79.3891678
Ilave, Peru	-16.0833333 -69.6666641
San Clemente, Peru	-13.6666667 -76.1500015
Pimentel, Peru	-6.8366667 -79.9341660
Satipo, Peru	-11.2522222 -74.6386108
Manila, Philippines	14.6041667 120.9822235
Davao, Philippines	7.0730556 125.6127777
Cebu City, Philippines	10.3111111 123.8916702
Antipolo, Philippines	14.5863889 121.1752777
Zamboanga, Philippines	6.9102778 122.0738907
Mansilingan, Philippines	10.6311111 122.9788895
Cagayan de Oro, Philippines	8.4822222 124.6472244
Dasmarinas, Philippines	14.3294444 120.9366684
Iloilo, Philippines	10.6969444 122.5644455
San Jose del Monte, Philippines	14.8138889 121.0452805
Bacoor, Philippines	14.4577778 120.9424973
Calamba, Philippines	14.2116667 121.1652756
Santol, Philippines	15.1622222 120.5674973
Mandaue City, Philippines	10.3236111 123.9222260
Cainta, Philippines	14.5800000 121.1169434
Baguio, Philippines	16.4163889 120.5930557
San Pedro, Philippines	14.3647222 121.0555573
Mantampay, Philippines	8.1666667 124.2166672
San Fernando, Philippines	15.0302778 120.6855545
Libertad, Philippines	8.9441667 125.5019455
Lapu-Lapu City, Philippines	10.3102778 123.9494476
Batangas, Philippines	13.7594444 121.0599976
Taytay, Philippines	14.5691667 121.1324997
Lucena, Philippines	13.9313889 121.6172256
Cabanatuan, Philippines	15.4869444 120.9674988
Olongapo, Philippines	14.8291667 120.2827759
Binangonan, Philippines	14.4655556 121.1919479
Santa Rosa, Philippines	14.3122222 121.1113892
Imus, Philippines	14.4297222 120.9366684
Lipa, Philippines	13.9394444 121.1738892
San Pablo, Philippines	14.0669444 121.3258362
Malolos, Philippines	14.8419444 120.8116684
Panalanoy, Philippines	11.2511111 125.0063858
Mabalacat, Philippines	15.2233333 120.5791702
Meycauayan, Philippines	14.7369444 120.9608307
Tarlac, Philippines	15.4888889 120.5986099
Cotabato, Philippines	7.2236111 124.2463913
Puerto Princesa, Philippines	9.7391667 118.7352753
Toledo, Philippines	10.3791667 123.6419449
Guyong, Philippines	14.8386111 120.9797211
Naga, Philippines	13.6191667 123.1813889
Marawi, Philippines	7.9986111 124.2927780
Legaspi Port, Philippines	13.1466667 123.7558365
Kabankalan, Philippines	9.9888889 122.8122253
Baliuag, Philippines	14.9547222 120.8969421
Rodriguez, Philippines	14.7325000 121.1449966
San Mateo, Philippines	14.6969444 121.1219406
Talisay, Philippines	10.2447222 123.8494415
Muricay, Philippines	7.8263889 123.4797211
Bulaon, Philippines	15.0883333 120.6672211
Cadiz Viejo, Philippines	10.9505556 123.2855530
Koronadal, Philippines	6.5030556 124.8469467
Hagonoy, Philippines	14.8325000 120.7333298
Silang, Philippines	14.2305556 120.9749985
Digos, Philippines	6.7497222 125.3572235
Cavite, Philippines	14.4825000 120.9169464
Tuguegarao City, Philippines	17.6130556 121.7269440
Dumaguete, Philippines	9.3102778 123.3080521
Santiago, Philippines	16.6880800 121.5486984
Santa Cruz, Philippines	14.2786111 121.4155579
Tanza, Philippines	14.6752778 120.9388885
Roxas City, Philippines	11.5852778 122.7511139
Laoag, Philippines	18.1988889 120.5936127
Urdaneta, Philippines	15.9761111 120.5711136
Jolo, Philippines	6.0522222 121.0022202
Bocaue, Philippines	14.7983333 120.9261093
General Trias, Philippines	14.3869444 120.8816681
Los Banos, Philippines	14.1788889 121.2255554
Iriga, Philippines	13.4250000 123.4177780
Dipolog, Philippines	8.5894444 123.3413925
Ozamis, Philippines	8.1458333 123.8444443
Ormoc, Philippines	11.0063889 124.6074982
Calumpit, Philippines	14.9163889 120.7658310
Mangaldan, Philippines	16.0691667 120.4063873
Arayat, Philippines	15.1508333 120.7730560
Surigao, Philippines	9.7838889 125.4888916
Angono, Philippines	14.5255556 121.1497192
Victorias City, Philippines	10.9000000 123.0777740
Tagbilaran, Philippines	9.6475000 123.8555527
Panabo, Philippines	7.3080556 125.6841660
Mariveles, Philippines	14.4336111 120.4852753
Binonga, Philippines	10.7730556 122.9827805
Valencia, Philippines	7.9063889 125.0941696
Marilao, Philippines	14.7577778 120.9483337
San Fernando, Philippines	16.6186111 120.3194427
Sorsogon, Philippines	12.9738889 123.9933319
Kidapawan, Philippines	7.0083333 125.0894470
Norzagaray, Philippines	14.9105556 121.0488892
Gapan, Philippines	15.3075000 120.9452744
Daet, Philippines	14.1127778 122.9558334
Apalit, Philippines	14.9533333 120.7699966
Pulilan, Philippines	14.9016667 120.8491669
Bago, Philippines	10.5377778 122.8333359
Guiguinto, Philippines	14.8333333 120.8833313
Kawit, Philippines	14.4455556 120.9049988
Balanga, Philippines	14.6761111 120.5361099
Mati, Philippines	6.9527778 126.2158356
Ilagan, Philippines	17.1480556 121.8908310
Sagay, Philippines	10.9447222 123.4241638
Capas, Philippines	15.3275000 120.5908356
Warsaw, Poland	52.2500000 21.0000000
Lodz, Poland	51.7500000 19.4666672
Krakow, Poland	50.0833333 19.9166660
Wroclaw, Poland	51.1000000 17.0333328
Poznan, Poland	52.4166667 16.9666672
Gdansk, Poland	54.3500000 18.6666660
Szczecin, Poland	53.4293784 14.5529366
Bydgoszcz, Poland	53.1500000 18.0000000
Lublin, Poland	51.2500000 22.5666676
Katowice, Poland	50.2666667 19.0166664
Bialystok, Poland	53.1333333 23.1499996
Gdynia, Poland	54.5000000 18.5499992
Czestochowa, Poland	50.8000000 19.1166668
Sosnowiec, Poland	50.3000000 19.1666660
Radom, Poland	51.4166667 21.1499996
Torun, Poland	53.0333333 18.6000004
Kielce, Poland	50.8333333 20.6666660
Gliwice, Poland	50.2833333 18.6666660
Zabrze, Poland	50.3166667 18.7833328
Bytom, Poland	50.3500000 18.9666672
Bielsko-Biala, Poland	49.8166667 19.0333328
Olsztyn, Poland	53.7833333 20.4833336
Rzeszow, Poland	50.0500000 22.0000000
Ruda Slaska, Poland	50.3166667 18.8500004
Rybnik, Poland	50.1018634 18.5466385
Nowe Tychy, Poland	50.1500000 19.0000000
Dabrowa Gornicza, Poland	50.3333333 19.2000008
Opole, Poland	50.6666667 17.9500008
Elblag, Poland	54.1666667 19.3833332
Plock, Poland	52.5500000 19.7000008
Walbrzych, Poland	50.7666667 16.2833328
Gorzow Wielkopolski, Poland	52.7333333 15.2333336
Wloclawek, Poland	52.6500000 19.0333328
Zielona Gora, Poland	51.9333333 15.5000000
Tarnow, Poland	50.0166667 20.9833336
Chorzow, Poland	50.3000000 18.9666672
Kalisz, Poland	51.7500000 18.0833340
Koszalin, Poland	54.2000000 16.1833324
Legnica, Poland	51.2000000 16.2000008
Grudziadz, Poland	53.4833333 18.7666664
Slupsk, Poland	54.4500000 17.0333328
Jaworzno, Poland	50.2053079 19.2749977
Jastrzebie Zdroj, Poland	49.9500000 18.5833340
Jelenia Gora, Poland	50.9008333 15.7252779
Nowy Sacz, Poland	49.6333333 20.7166672
Konin, Poland	52.2166667 18.2666664
Piotrkow Trybunalski, Poland	51.4000000 19.6833324
Inowroclaw, Poland	52.8000000 18.2666664
Lubin, Poland	51.4000000 16.2000008
Siedlce, Poland	52.1666667 22.2999992
Pila, Poland	53.1500000 16.7500000
Myslowice, Poland	50.2422648 19.1392136
Ostrowiec Swietokrzyski, Poland	50.9333333 21.3999996
Siemianowice Slaskie, Poland	50.3000000 19.0333328
Ostrow Wielkopolski, Poland	51.6500000 17.8166676
Stargard Szczecinski, Poland	53.3333333 15.0500002
Pabianice, Poland	51.6666667 19.3666668
Gniezno, Poland	52.5500000 17.6000004
Suwalki, Poland	54.0994444 22.9330559
Glogow, Poland	51.6661673 16.0844994
Chelm, Poland	51.1333333 23.5000000
Tomaszow Mazowiecki, Poland	51.5333333 20.0166664
Przemysl, Poland	49.7833333 22.7833328
Stalowa Wola, Poland	50.5666667 22.0499992
Zamosc, Poland	50.7166667 23.2500000
Kedzierzyn-Kozle, Poland	50.3500000 18.2000008
Lomza, Poland	53.1833333 22.0833340
Leszno, Poland	51.8500000 16.5833340
Zory, Poland	50.0500000 18.7000008
Belchatow, Poland	51.3666667 19.3833332
Mielec, Poland	50.2833333 21.4166660
Tarnowskie Gory, Poland	50.4500000 18.8666668
Swidnica, Poland	50.8500000 16.5000000
Tczew, Poland	54.1000000 18.7999992
Piekary Slaskie, Poland	50.4000000 18.9500008
Raciborz, Poland	50.0833333 18.2000008
Bedzin, Poland	50.3236556 19.1322613
Zgierz, Poland	51.8500000 19.4166660
Biala Podlaska, Poland	52.0333333 23.1333332
Elk, Poland	53.8288257 22.3645592
Swietochlowice, Poland	50.2833333 18.9166660
Pruszkow, Poland	52.1716156 20.8063889
Ostroleka, Poland	53.0833333 21.5666676
Starachowice, Poland	51.0666667 21.0666676
Zawiercie, Poland	50.5000000 19.4333324
Legionowo, Poland	52.4000000 20.9333324
Tarnobrzeg, Poland	50.5833333 21.6833324
Pulawy, Poland	51.4166667 21.9666672
Wodzislaw Slaski, Poland	50.0000000 18.4666672
Skarzysko-Kamienna, Poland	51.1166667 20.8999996
Radomsko, Poland	51.0666667 19.4500008
Skierniewice, Poland	51.9666667 20.1499996
Kutno, Poland	52.2333333 19.3666668
Starogard Gdanski, Poland	53.9666667 18.5499992
Nysa Zamlmie, Poland	50.4666667 17.3166676
Krosno, Poland	49.6833333 21.7833328
Debica, Poland	50.0500000 21.4166660
Wejherowo, Poland	54.6000000 18.2333336
Ciechanow, Poland	52.8833333 20.6166668
Rumia, Poland	54.5833333 18.3999996
Lisbon, Portugal	38.7166667 -9.1333332
Porto, Portugal	41.1500000 -8.6166668
Amadora, Portugal	38.7538155 -9.2308331
Braga, Portugal	41.5500000 -8.4333334
Setubal, Portugal	38.5243986 -8.8881969
Coimbra, Portugal	40.2000000 -8.4166670
Queluz, Portugal	38.7500000 -9.2500000
Funchal, Portugal	32.6333333 -16.8999996
Cacem, Portugal	38.7666667 -9.3000002
Vila Nova de Gaia, Portugal	41.1333333 -8.6166668
Loures, Portugal	38.8309147 -9.1684504
Evora, Portugal	38.5666667 -7.9000001
Rio de Mouro, Portugal	38.7666667 -9.3333330
Odivelas, Portugal	38.7833333 -9.1833334
Aveiro, Portugal	40.6333333 -8.6499996
Amora, Portugal	38.6166667 -9.1166668
Corroios, Portugal	38.6333333 -9.1499996
Barreiro, Portugal	38.6666667 -9.0666666
Monsanto, Portugal	39.4666667 -8.7166672
Rio Tinto, Portugal	41.1833333 -8.5666666
Sao Domingos de Rana, Portugal	38.7000000 -9.3333330
Leiria, Portugal	39.7500000 -8.8000002
Ponte do Lima, Portugal	41.7666667 -8.5833330
Faro, Portugal	37.0166667 -7.9333334
Sesimbra, Portugal	38.4445141 -9.1014862
Guimaraes, Portugal	41.4500000 -8.3000002
Ermesinde, Portugal	41.2166667 -8.5500002
Portimao, Portugal	37.1385614 -8.5377502
Cascais, Portugal	38.6979034 -9.4214630
Maia, Portugal	41.2333333 -8.6166668
Esposende, Portugal	41.5333333 -8.7833328
Almada, Portugal	38.6833333 -9.1499996
Castelo Branco, Portugal	39.8166667 -7.5000000
Alcabideche, Portugal	38.7333333 -9.4166670
Camara de Lobos, Portugal	32.6333333 -16.9666672
Arrentela, Portugal	38.6166667 -9.1000004
Montijo, Portugal	38.7000000 -8.9666672
Santarem, Portugal	39.2333333 -8.6833334
Olhao, Portugal	37.0333333 -7.8333335
Povoa de Varzim, Portugal	41.3833333 -8.7666664
Senhora da Hora, Portugal	41.1833333 -8.6499996
Marinha Grande, Portugal	39.7500000 -8.9333334
Povoa de Santa Iria, Portugal	38.8500000 -9.0666666
Sequeira, Portugal	40.5500000 -7.2333331
Matosinhos, Portugal	41.1833333 -8.6999998
Gondomar, Portugal	41.1500000 -8.5333328
Aguas Santas, Portugal	41.2000000 -8.5833330
Vila do Conde, Portugal	41.3500000 -8.7500000
Caldas da Rainha, Portugal	39.4000000 -9.1333332
Canidelo, Portugal	41.1166667 -8.6499996
Viseu, Portugal	40.6500000 -7.9166665
Sintra, Portugal	38.8000000 -9.3833332
Paco de Arcos, Portugal	38.6956928 -9.2914295
Sao Mamede de Infesta, Portugal	41.2000000 -8.6000004
Torres Vedras, Portugal	39.1000000 -9.2666664
Oliveira do Douro, Portugal	41.1166667 -8.5833330
Fanzeres, Portugal	41.1666667 -8.5333328
Charneca, Portugal	38.6166667 -9.1833334
Estoril, Portugal	38.7057069 -9.3977308
Carnaxide, Portugal	38.7166667 -9.2500000
Pinhal Novo, Portugal	38.6333333 -8.9166670
Monte Estoril, Portugal	38.7027933 -9.4160557
Pontinha, Portugal	38.7666667 -9.1999998
Loule, Portugal	37.1333333 -8.0333328
Sao Joao da Madeira, Portugal	40.9022905 -8.4896851
Bougado, Portugal	41.3333333 -8.5500002
Valongo, Portugal	41.1833333 -8.5000000
Caparica, Portugal	38.6666667 -9.1999998
Belas, Portugal	38.7666667 -9.2666664
Linda-a-Velha, Portugal	38.7166667 -9.2500000
Laranjeiro, Portugal	37.0666667 -7.8000002
Carcavelos, Portugal	38.6833333 -9.3333330
Camarate, Portugal	38.8000000 -9.1333332
Ponta Delgada, Portugal	37.7333333 -25.6666660
Entroncamento, Portugal	39.4666667 -8.4666672
Moncao, Portugal	42.0789226 -8.4807587
Cova da Piedade, Portugal	38.6666667 -9.1499996
Custoias, Portugal	41.1000000 -7.3166666
Alges, Portugal	38.7000000 -9.2333336
Tomar, Portugal	39.6000000 -8.4166670
Barcelos, Portugal	41.5333333 -8.6166668
Pedroso, Portugal	41.4166667 -8.7500000
Vilar de Andorinho, Portugal	41.1000000 -8.5666666
Sao Joao da Talha, Portugal	38.8166667 -9.0833330
Lagos, Portugal	37.1020150 -8.6742210
Quarteira, Portugal	37.0666667 -8.1000004
Santa Iria da Azoia, Portugal	38.8500000 -9.0833330
Ovar, Portugal	40.8666667 -8.6333332
Vila Franca de Xira, Portugal	38.9500000 -8.9833336
Leca da Palmeira, Portugal	41.2000000 -8.6999998
Moita, Portugal	38.6500000 -8.9833336
Sacavem, Portugal	38.7833333 -9.1000004
Covilha, Portugal	40.2833333 -7.5000000
Ramada, Portugal	38.8000000 -9.1833334
Pombal, Portugal	39.9166667 -8.6333332
Ilhavo, Portugal	40.6000000 -8.6666670
Parede, Portugal	38.6833333 -9.3500004
Sao Pedro da Cova, Portugal	41.1500000 -8.5166664
Vila Real, Portugal	41.3000000 -7.7500000
Doha, Qatar	25.2866667 51.5333328
Ar Rayyan, Qatar	25.2919444 51.4244461
Umm Salal Muhammad, Qatar	25.4169444 51.4038887
Al Wakrah, Qatar	25.1677778 51.6069450
Al Khawr, Qatar	25.6838889 51.5058327
Dukhan, Qatar	25.4297222 50.7858315
Al Wukayr, Qatar	25.1508333 51.5377769
Umm Bab, Qatar	25.2141667 50.8072205
Al Ghuwayriyah, Qatar	25.8297222 51.2452774
Al Jumayliyah, Qatar	25.6094444 51.0922203
Fuwayrit, Qatar	26.0216667 51.3669434
Abu Samrah, Qatar	24.7483333 50.8400002
Al Kharrarah, Qatar	24.9044444 51.1749992
Bucharest, Romania	44.4333333 26.1000004
Iasi, Romania	47.1666667 27.6000004
Cluj-Napoca, Romania	46.7666667 23.6000004
Timisoara, Romania	45.7494444 21.2272224
Craiova, Romania	44.3166667 23.7999992
Constanta, Romania	44.1833333 28.6499996
Galati, Romania	45.4500000 28.0499992
Brasov, Romania	45.6486084 25.6061268
Ploiesti, Romania	44.9500000 26.0166664
Braila, Romania	45.2666667 27.9833336
Oradea, Romania	47.0666667 21.9333324
Bacau, Romania	46.5666667 26.8999996
Arad, Romania	46.1833333 21.3166676
Pitesti, Romania	44.8500000 24.8666668
Sibiu, Romania	45.8000000 24.1499996
Targu-Mures, Romania	46.5500000 24.5666676
Baia Mare, Romania	47.6533050 23.5794926
Baia Mare, Romania	47.6572942 23.5680771
Buzau, Romania	45.1500000 26.8333340
Botosani, Romania	47.7500000 26.6666660
Satu Mare, Romania	47.8000000 22.8833332
Ramnicu Valcea, Romania	45.1000000 24.3666668
Suceava, Romania	47.6333333 26.2500000
Focsani, Romania	45.7000000 27.1833324
Piatra Neamt, Romania	46.9166667 26.3333340
Drobeta-Turnu Severin, Romania	44.6319444 22.6561108
Targu Jiu, Romania	45.0500000 23.2833328
Tulcea, Romania	45.1666667 28.7999992
Targoviste, Romania	44.9333333 25.4500008
Bistrita, Romania	47.1333333 24.4833336
Resita, Romania	45.3008333 21.8891659
Slatina, Romania	44.4333333 24.3666668
Vaslui, Romania	46.6333333 27.7333336
Calarasi, Romania	44.2000000 27.3333340
Hunedoara, Romania	45.7500000 22.8999996
Giurgiu, Romania	43.8833333 25.9666672
Roman, Romania	46.9166667 26.9166660
Birlad, Romania	46.2333333 27.6666660
Deva, Romania	45.8833333 22.8999996
Alba Iulia, Romania	46.0666667 23.5833340
Zalau, Romania	47.2000000 23.0499992
Sfantu-Gheorghe, Romania	45.8666667 25.7833328
Turda, Romania	46.5666667 23.7833328
Medias, Romania	46.1666667 24.3500004
Slobozia, Romania	44.5666667 27.3666668
Alexandria, Romania	43.9833333 25.3333340
Petrosani, Romania	45.4166667 23.3666668
Medgidia, Romania	44.2500000 28.2833328
Lugoj, Romania	45.6886111 21.9030552
Pascani, Romania	47.2500000 26.7333336
Miercurea-Ciuc, Romania	46.3500000 25.7999992
Tecuci, Romania	45.8666667 27.4166660
Sighetu Marmatiei, Romania	47.9333333 23.8833332
Mangalia, Romania	43.8000000 28.5833340
Rimnicu Sarat, Romania	45.3833333 27.0499992
Dej, Romania	47.1500000 23.8666668
Odorheiu Secuiesc, Romania	46.3000000 25.2999992
Mioveni, Romania	44.9500000 24.9500008
Reghin-Sat, Romania	46.7833333 24.7166672
Fagaras, Romania	45.8500000 24.9666672
Caracal, Romania	44.1166667 24.3500004
Navodari, Romania	44.3166667 28.6000004
Fetesti, Romania	44.3833333 27.8333340
Curtea de Arges, Romania	45.1333333 24.6833324
Sighisoara, Romania	46.2166667 24.7999992
Dorohoi, Romania	47.9500000 26.3999996
Rosiori de Vede, Romania	44.1166667 24.9833336
Lupeni, Romania	45.3500000 23.2333336
Voluntari, Romania	44.4666667 26.1333332
Sacele, Romania	45.6173994 25.6942749
Falticeni, Romania	47.4500000 26.2999992
Husi, Romania	46.6736111 28.0594444
Vulcan, Romania	45.3833333 23.2666664
Turnu Magurele, Romania	43.7500000 24.8666668
Aiud, Romania	46.3000000 23.7166672
Caransebes, Romania	45.4166667 22.2166672
Sebes, Romania	45.9666667 23.5666676
Radauti, Romania	47.8500000 25.9166660
Borsa, Romania	47.6500000 24.6666660
Cimpia Turzii, Romania	46.5500000 23.8833332
Oltenita, Romania	44.0833333 26.6333332
Petrila, Romania	45.4500000 23.4166660
Cugir, Romania	45.8333333 23.3666668
Codlea, Romania	45.7000000 25.4500008
Moinesti, Romania	46.4666667 26.4833336
Gherla, Romania	47.0333333 23.9166660
Comanesti, Romania	46.4166667 26.4333324
Carei, Romania	47.6833333 22.4666672
Motru, Romania	44.8033333 22.9719448
Orastie, Romania	45.8333333 23.2000008
Buftea, Romania	44.5613889 25.9488888
Dragasani, Romania	44.6500000 24.2666664
Bals, Romania	44.3500000 24.1000004
Moreni, Romania	44.9833333 25.6499996
Tirgu Neamt, Romania	47.2000000 26.3666668
Blaj, Romania	46.1833333 23.9166660
Tirgu Secuiesc, Romania	46.0000000 26.1333332
Corabia, Romania	43.7833333 24.5000000
Baicoi, Romania	45.0333333 25.8500004
Moscow, Russia	55.7522222 37.6155548
Saint Petersburg, Russia	59.8944444 30.2641659
Novosibirsk, Russia	55.0411111 82.9344406
Yekaterinburg, Russia	56.8575000 60.6124992
Nizhniy Novgorod, Russia	56.3286733 44.0020485
Samara, Russia	53.2000000 50.1500015
Omsk, Russia	55.0000000 73.4000015
Rostov-na-Donu, Russia	47.2363889 39.7138901
Chelyabinsk, Russia	55.1544444 61.4297218
Ufa, Russia	54.7750000 56.0374985
Volgograd, Russia	48.8047222 44.5858345
Krasnoyarsk, Russia	56.0097222 92.7916641
Saratov, Russia	51.5666667 46.0333328
Voronezh, Russia	51.6663889 39.1699982
Krasnodar, Russia	45.0327778 38.9769440
Izhevsk, Russia	56.8500000 53.2333336
Barnaul, Russia	53.3600000 83.7600021
Vladivostok, Russia	43.1056202 131.8735352
Irkutsk, Russia	52.2977778 104.2963867
Khabarovsk, Russia	48.4808333 135.0927734
Khabarovsk Vtoroy, Russia	48.4430556 135.1355591
Orenburg, Russia	51.7847222 55.0986099
Novokuznetsk, Russia	53.7500000 87.0999985
Lipetsk, Russia	52.6186111 39.5688896
Penza, Russia	53.1958333 45.0000000
Naberezhnyye Chelny, Russia	55.7561111 52.4288902
Makhachkala, Russia	42.9752778 47.5022240
Tomsk, Russia	56.5000000 84.9666672
Kemerovo, Russia	55.3333333 86.0833359
Tula, Russia	54.2044444 37.6111107
Kirov, Russia	58.5969444 49.6583328
Cheboksary, Russia	56.1322222 47.2519455
Kaliningrad, Russia	54.7100000 20.5000000
Bryansk, Russia	53.2875000 34.3805542
Ivanovo, Russia	56.9941667 40.9858322
Magnitogorsk, Russia	53.4186111 59.0472221
Kursk, Russia	51.7302778 36.1938896
Nizhniy Tagil, Russia	57.9194444 59.9650002
Ulan-Ude, Russia	51.8333333 107.6166687
Belgorod, Russia	50.6100000 36.5800018
Kurgan, Russia	55.4500000 65.3333359
Kaluga, Russia	54.5358333 36.2705574
Sochi, Russia	43.6000000 39.7302780
Orel, Russia	52.9658333 36.0802765
Volzhskiy, Russia	48.7905556 44.7716675
Smolensk, Russia	54.7816667 32.0400009
Murmansk, Russia	68.9716667 33.0819435
Vladikavkaz, Russia	43.0366667 44.6677780
Cherepovets, Russia	59.1333333 37.9000015
Vladimir, Russia	56.1427778 40.3980560
Chita, Russia	52.0333333 113.5500031
Saransk, Russia	54.1833333 45.1833344
Surgut, Russia	61.2500000 73.4166641
Vologda, Russia	59.2166667 39.9000015
Tambov, Russia	52.7316667 41.4338875
Yoshkar-Ola, Russia	56.6387667 47.8907776
Taganrog, Russia	47.2213889 38.9094429
Kostroma, Russia	57.7708333 40.9344444
Sterlitamak, Russia	53.6330556 55.9463882
Petrozavodsk, Russia	61.7849134 34.3469086
Bratsk, Russia	56.1325000 101.6141663
Dzerzhinsk, Russia	56.2388889 43.4630547
Orsk, Russia	51.2252778 58.5699997
Nizhnevartovsk, Russia	60.9333333 76.5666656
Angarsk, Russia	52.5300000 103.8799973
Novorossiysk, Russia	44.7238889 37.7708321
Yakutsk, Russia	62.0338889 129.7330627
Nizhnekamsk, Russia	55.6383333 51.8169441
Syktyvkar, Russia	61.6666667 50.8122215
Staryy Oskol, Russia	51.2966667 37.8416672
Groznyy, Russia	43.3083333 45.7002792
Shakhty, Russia	47.7122222 40.2058334
Blagoveshchensk, Russia	50.2666667 127.5333328
Rybinsk, Russia	58.0500000 38.8333321
Zelenograd, Russia	55.9825000 37.1813889
Biysk, Russia	52.5666667 85.2500000
Velikiy Novgorod, Russia	58.5166667 31.2833328
Pskov, Russia	57.8333333 28.3333340
Balakovo, Russia	52.0246617 47.7941055
Armavir, Russia	44.9800000 41.1199989
Severodvinsk, Russia	64.5722222 39.8474998
Zlatoust, Russia	55.1711111 59.6508331
Petropavlovsk-Kamchatskiy, Russia	53.0166667 158.6499939
Kingstown, Saint Kitts and Nevis	13.1333333 -61.2166672
Kingstown Park, Saint Kitts and Nevis	13.1583333 -61.2350006
Georgetown, Saint Kitts and Nevis	13.2666667 -61.1166649
Byera Village, Saint Kitts and Nevis	13.2500000 -61.1166649
Biabou, Saint Kitts and Nevis	13.2000000 -61.1333351
Port Elizabeth, Saint Kitts and Nevis	13.0166667 -61.2333336
Chateaubelair, Saint Kitts and Nevis	13.2833333 -61.2500000
Dovers, Saint Kitts and Nevis	12.8833333 -61.1833344
San Salvador, El Salvador	13.7086111 -89.2030563
Soyapango, El Salvador	13.7347222 -89.1513901
Santa Ana, El Salvador	13.9941667 -89.5597229
San Miquel, El Salvador	13.4833333 -88.1833344
Mejicanos, El Salvador	13.7402778 -89.2130585
Nueva San Salvador, El Salvador	13.6769444 -89.2797241
Apopa, El Salvador	13.8072222 -89.1791687
Delgado, El Salvador	13.7241667 -89.1702805
Sonsonate, El Salvador	13.7188889 -89.7241669
San Marcos, El Salvador	13.6588889 -89.1830521
Usulutan, El Salvador	13.3500000 -88.4499969
Cojutepeque, El Salvador	13.7166667 -88.9333344
Cuscatancingo, El Salvador	13.7361111 -89.1813889
Zacatecoluca, El Salvador	13.5000000 -88.8666687
San Martin, El Salvador	13.7833333 -88.9166641
Ilopango, El Salvador	13.7016667 -89.1094437
San Vicente, El Salvador	13.6333333 -88.8000031
Ahuachapan, El Salvador	13.9213889 -89.8450012
Antiguo Cuscatlan, El Salvador	13.6730556 -89.2408371
Chalchuapa, El Salvador	13.9866667 -89.6811142
Quezaltepeque, El Salvador	13.8350000 -89.2744446
La Union, El Salvador	13.3369444 -87.8438873
